id,Spell Link,Spell name,Spell School,Verbal Component,Somatic Component,Material Component,Arcane Focus Component,Divine Focus Component,XP Component,Rulebook name,Edition
4334,/spells/oriental-adventures--96/sword-of-deception--2078/,Sword of Deception,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4335,/spells/spell-compendium--86/sword-deception--4293/,Sword of Deception,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4336,/spells/defenders-of-the-faith-a-guidebook-to-clerics-and-paladins--38/sword-stream--963/,Sword Stream,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/defenders-of-the-faith-a-guidebook-to-clerics-and-paladins--38/,Defenders of the Faith: A Guidebook to Clerics and Paladins,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4337,/spells/magic-of-faerun--20/symbol--1808/,Symbol,/spells/schools/universal/,Universal,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4338,/spells/players-handbook-v35--6/symbol-of-death--2762/,Symbol of Death,/spells/schools/necromancy/,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4339,/spells/players-handbook-v35--6/symbol-of-fear--2763/,Symbol of Fear,/spells/schools/necromancy/,Necromancy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4340,/spells/players-handbook-v35--6/symbol-of-insanity--2575/,Symbol of Insanity,/spells/schools/enchantment/,Enchantment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4341,/spells/players-handbook-v35--6/symbol-of-pain--2764/,Symbol of Pain,/spells/schools/necromancy/,Necromancy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4342,/spells/players-handbook-v35--6/symbol-of-persuasion--2576/,Symbol of Persuasion,/spells/schools/enchantment/,Enchantment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4343,/spells/players-handbook-v35--6/symbol-of-sleep--2577/,Symbol of Sleep,/spells/schools/enchantment/,Enchantment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4344,/spells/spell-compendium--86/symbol-spell-loss--4295/,Symbol of Spell Loss,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4345,/spells/players-handbook-v35--6/symbol-of-stunning--2578/,Symbol of Stunning,/spells/schools/enchantment/,Enchantment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4346,/spells/sandstorm--85/symbol-of-thirst--3153/,Symbol of Thirst,/spells/schools/enchantment/,Enchantment,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/sandstorm--85/,Sandstorm,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4347,/spells/players-handbook-v35--6/symbol-of-weakness--2765/,Symbol of Weakness,/spells/schools/necromancy/,Necromancy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4348,/spells/players-handbook-v35--6/sympathetic-vibration--2654/,Sympathetic Vibration,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4349,/spells/song-and-silence-a-guidebook-to-bards-and-rogues--48/sympathetic-vibration--3314/,Sympathetic Vibration,/spells/schools/evocation/,Evocation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/song-and-silence-a-guidebook-to-bards-and-rogues--48/,Song and Silence: A Guidebook to Bards and Rogues,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4350,/spells/players-handbook-v35--6/sympathy--2579/,Sympathy,/spells/schools/enchantment/,Enchantment,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4351,/spells/champions-of-ruin--27/symphonic-nightmare--278/,Symphonic Nightmare,/spells/schools/enchantment/,Enchantment,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/champions-of-ruin--27/,Champions of Ruin,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4352,/spells/spell-compendium--86/symphonic-nightmare--4296/,Symphonic Nightmare,/spells/schools/enchantment/,Enchantment,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4353,/spells/spell-compendium--86/synostodweomer--4297/,Synostodweomer,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4354,/spells/complete-adventurer--54/tactical-precision--385/,Tactical Precision,/spells/schools/divination/,Divination,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-adventurer--54/,Complete Adventurer,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4355,/spells/spell-compendium--86/tactical-precision--4298/,Tactical Precision,/spells/schools/divination/,Divination,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4356,/spells/tome-of-battle-the-book-of-nine-swords--88/tactical-strike--3767/,Tactical Strike,/spells/schools/white-raven/,White Raven,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4357,/spells/complete-mage--58/tactical-teleportation--792/,Tactical Teleportation,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-mage--58/,Complete Mage,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4358,/spells/tome-of-battle-the-book-of-nine-swords--88/tactics-wolf--3768/,Tactics of the Wolf,/spells/schools/white-raven/,White Raven,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4359,/spells/races-of-the-dragon--83/tail-slap--3097/,Tail Slap,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/races-of-the-dragon--83/,Races of the Dragon,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4360,/spells/races-of-the-dragon--83/tail-sweep--3098/,Tail Sweep,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/races-of-the-dragon--83/,Races of the Dragon,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4361,/spells/oriental-adventures--96/tainted-aura--2028/,Tainted Aura,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4362,/spells/spell-compendium--86/targeting-ray--4299/,Targeting Ray,/spells/schools/divination/,Divination,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4363,/spells/players-handbook-v35--6/tashas-hideous-laughter--2580/,Tasha's Hideous Laughter,/spells/schools/enchantment/,Enchantment,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4364,/spells/dragonmarked--7/taunt-dragon--4870/,Taunt Dragon,/spells/schools/enchantment/,Enchantment,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/eberron-35--3/dragonmarked--7/,Dragonmarked,/rulebooks/eberron-35--3/,Eberron (3.5),
4365,/spells/players-handbook-v35--6/telekinesis--2883/,Telekinesis,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4366,/spells/spell-compendium--86/telepathic-aura--4300/,Telepathic Aura,/spells/schools/divination/,Divination,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4367,/spells/complete-divine--56/telepathic-bond-lesser--681/,Telepathic Bond Lesser,/spells/schools/divination/,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-divine--56/,Complete Divine,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4368,/spells/defenders-of-the-faith-a-guidebook-to-clerics-and-paladins--38/lesser-telepathic-bond--944/,Telepathic Bond Lesser,/spells/schools/divination/,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/defenders-of-the-faith-a-guidebook-to-clerics-and-paladins--38/,Defenders of the Faith: A Guidebook to Clerics and Paladins,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4369,/spells/expanded-psionics-handbook--65/telepathic-bond-lesser--1139/,Telepathic Bond Lesser,/spells/schools/divination/,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/expanded-psionics-handbook--65/,Expanded Psionics Handbook,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4370,/spells/spell-compendium--86/telepathic-bond-lesser--4302/,Telepathic Bond Lesser,/spells/schools/divination/,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4371,/spells/book-of-exalted-deeds--52/telepathy-block--16/,Telepathy Block,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4372,/spells/book-of-exalted-deeds--52/telepathy-tap--42/,Telepathy Tap,/spells/schools/divination/,Divination,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4373,/spells/players-handbook-v35--6/teleport--2461/,Teleport,/spells/schools/conjuration/,Conjuration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4374,/spells/players-handbook-v35--6/teleport-object--2460/,Teleport Object,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4375,/spells/players-handbook-v35--6/teleport-greater--2462/,Teleport Greater,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4376,/spells/magic-of-faerun--20/mass-teleport--1774/,Teleport Mass,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4377,/spells/tome-and-blood-a-guidebook-to-wizards-and-sorcerers--51/mass-teleport--3419/,Teleport Mass,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/tome-and-blood-a-guidebook-to-wizards-and-sorcerers--51/,Tome and Blood: A Guidebook to Wizards and Sorcerers,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4378,/spells/players-handbook-v35--6/teleportation-circle--2463/,Teleportation Circle,/spells/schools/conjuration/,Conjuration,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4379,/spells/players-handbook-v35--6/temporal-stasis--2884/,Temporal Stasis,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4380,/spells/complete-mage--58/tenacious-dispelling--772/,Tenacious Dispelling,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-mage--58/,Complete Mage,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4381,/spells/players-handbook-v35--6/tensers-floating-disk--2655/,Tenser's Floating Disk,/spells/schools/evocation/,Evocation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4382,/spells/players-handbook-v35--6/tensers-transformation--2885/,Tenser's Transformation,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4383,/spells/stormwrack--87/terns-persistence--3368/,Tern's Persistence,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/stormwrack--87/,Stormwrack,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4384,/spells/complete-arcane--55/terra-cotta-lion--570/,Terra Cotta Lion,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-arcane--55/,Complete Arcane,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4385,/spells/oriental-adventures--96/terra-cotta-lion--2127/,Terra Cotta Lion,/spells/schools/transmutation/,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4386,/spells/complete-arcane--55/terra-cotta-warrior--571/,Terra Cotta Warrior,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-arcane--55/,Complete Arcane,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4387,/spells/oriental-adventures--96/terra-cotta-warrior--2128/,Terra Cotta Warrior,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4388,/spells/oriental-adventures--96/tetsubo-of-earth--2079/,Tetsubo of Earth,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4389,/spells/stormwrack--87/thalassemia--3355/,Thalassemia,/spells/schools/necromancy/,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/stormwrack--87/,Stormwrack,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4390,/spells/oriental-adventures--96/that-art-thou--2051/,That Art Thou,/spells/schools/divination/,Divination,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4391,/spells/frostburn--68/thaw--1327/,Thaw,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/frostburn--68/,Frostburn,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4392,/spells/lost-empires-of-faerun--30/theskyns-hearty-heave--1564/,Theskyn's Hearty Heave,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/lost-empires-of-faerun--30/,Lost Empires of Faerun,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4393,/spells/tome-of-battle-the-book-of-nine-swords--88/thicket-blades--3616/,Thicket of Blades,/spells/schools/devoted-spirit/,Devoted Spirit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4394,/spells/frostburn--68/thin-air--1293/,Thin Air,/spells/schools/necromancy/,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/frostburn--68/,Frostburn,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4395,/spells/players-guide-to-faerun--22/thorn-spray--2297/,Thorn Spray,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/players-guide-to-faerun--22/,,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4396,/spells/complete-arcane--55/thornskin--572/,Thornskin,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-arcane--55/,Complete Arcane,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4397,/spells/oriental-adventures--96/thornskin--2129/,Thornskin,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4398,/spells/spell-compendium--86/thornskin--4303/,Thornskin,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4399,/spells/book-of-vile-darkness--37/thousand-needles--145/,Thousand Needles,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/book-of-vile-darkness--37/,Book of Vile Darkness,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4400,/spells/dragons-of-faerun--26/threesteel--1118/,Threesteel,/spells/schools/transmutation/,Transmutation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/dragons-of-faerun--26/,Dragons of Faerun,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4401,/spells/players-handbook-ii--80/thunder-field--2981/,Thunder Field,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/players-handbook-ii--80/,Player's Handbook II,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4402,/spells/spell-compendium--86/thunderhead--3957/,Thunderhead,/spells/schools/evocation/,Evocation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4403,/spells/forgotten-realms-campaign-setting--19/thunderlance--1210/,Thunderlance,/spells/schools/evocation/,Evocation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/forgotten-realms-campaign-setting--19/,Forgotten Realms Campaign Setting,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4404,/spells/spell-compendium--86/thunderlance--4304/,Thunderlance,/spells/schools/evocation/,Evocation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4405,/spells/spell-compendium--86/thunderous-roar--4305/,Thunderous Roar,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4406,/spells/champions-of-valor--28/thunderstroke--321/,Thunderstroke,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/forgotten-realms-35--4/champions-of-valor--28/,Champions of Valor,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
