id,name,link,book,bookLink
3411,Uncanny Scent,/feats/savage-species--47/uncanny-scent--3010/,Savage Species,/rulebooks/supplementals-30--7/savage-species--47/
3412,Uncivilized,/feats/unearthed-arcana--90/uncivilized--3011/,Unearthed Arcana,/rulebooks/supplementals-35--5/unearthed-arcana--90/
3413,Unconditional Power,/feats/expanded-psionics-handbook--65/unconditional-power--3012/,Expanded Psionics Handbook,/rulebooks/supplementals-35--5/expanded-psionics-handbook--65/
3414,Undead Empathy,/feats/eberron-campaign-setting--12/undead-empathy--3013/,Eberron Campaign Setting,/rulebooks/eberron-35--3/eberron-campaign-setting--12/
3415,Undead Leadership,/feats/libris-mortis-the-book-of-the-dead--71/undead-leadership--3014/,Libris Mortis: The Book of the Dead,/rulebooks/supplementals-35--5/libris-mortis-the-book-of-the-dead--71/
3416,Undead Mastery,/feats/complete-divine--56/undead-mastery--3015/,Complete Divine,/rulebooks/supplementals-35--5/complete-divine--56/
3417,Undead Mastery,/feats/epic-level-handbook--41/undead-mastery--3016/,Epic Level Handbook,/rulebooks/supplementals-30--7/epic-level-handbook--41/
3418,Undead Meldshaper,/feats/magic-of-incarnum--74/undead-meldshaper--3017/,Magic of Incarnum,/rulebooks/supplementals-35--5/magic-of-incarnum--74/
3419,Underfoot Combat,/feats/races-of-the-wild--84/underfoot-combat--3018/,Races of the Wild,/rulebooks/supplementals-35--5/races-of-the-wild--84/
3420,Undermountain Tactics,/feats/dungeonscape--63/undermountain-tactics--3019/,Dungeonscape,/rulebooks/supplementals-35--5/dungeonscape--63/
3421,Undo Resistance,/feats/fiendish-codex-ii-tyrants-of-the-nine-hells--67/undo-resistance--3020/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/
3422,Undying Fate,/feats/races-of-destiny--81/undying-fate--3021/,Races of Destiny,/rulebooks/supplementals-35--5/races-of-destiny--81/
3423,Unholy Strike,/feats/complete-divine--56/unholy-strike--3022/,Complete Divine,/rulebooks/supplementals-35--5/complete-divine--56/
3424,Unholy Strike,/feats/epic-level-handbook--41/unholy-strike--3023/,Epic Level Handbook,/rulebooks/supplementals-30--7/epic-level-handbook--41/
3425,Unlock Dragonmark,/feats/dragonmarked--7/unlock-dragonmark--3024/,Dragonmarked,/rulebooks/eberron-35--3/dragonmarked--7/
3426,Unnatural Enemy,/feats/players-guide-to-eberron--13/unnatural-enemy--3025/,Player&#39;s Guide to Eberron,/rulebooks/eberron-35--3/players-guide-to-eberron--13/
3427,Unnatural Will,/feats/heroes-of-horror--70/unnatural-will--3026/,Heroes of Horror,/rulebooks/supplementals-35--5/heroes-of-horror--70/
3428,Unnerving Calm,/feats/tome-of-battle-the-book-of-nine-swords--88/unnerving-calm--3027/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/
3429,Unorthodox Flurry,/feats/dragon-compendium--109/unorthodox-flurry--3402/,Dragon Compendium,/rulebooks/supplementals-35--5/dragon-compendium--109/
3430,Unquenchable Flame of Life,/feats/faiths-of-eberron--8/unquenchable-flame-of-life--3028/,Faiths of Eberron,/rulebooks/eberron-35--3/faiths-of-eberron--8/
3431,Unquenchable Flame of Life,/feats/libris-mortis-the-book-of-the-dead--71/unquenchable-flame-of-life--3029/,Libris Mortis: The Book of the Dead,/rulebooks/supplementals-35--5/libris-mortis-the-book-of-the-dead--71/
3432,Unreactive,/feats/unearthed-arcana--90/unreactive--3030/,Unearthed Arcana,/rulebooks/supplementals-35--5/unearthed-arcana--90/
3433,Unseen Arrow,/feats/tome-of-magic--89/unseen-arrow--3031/,Tome of Magic,/rulebooks/supplementals-35--5/tome-of-magic--89/
3434,Unsettling Enchantment ,/feats/complete-mage--58/unsettling-enchantment--3032/,Complete Mage,/rulebooks/supplementals-35--5/complete-mage--58/
3435,Unspeakable Vow,/feats/drow-of-the-underdark--93/unspeakable-vow--3199/,Drow of the Underdark,/rulebooks/supplementals-35--5/drow-of-the-underdark--93/
3436,Unyielding Bond of Soul,/feats/faiths-of-eberron--8/unyielding-bond-of-soul--3033/,Faiths of Eberron,/rulebooks/eberron-35--3/faiths-of-eberron--8/
3437,Up the Hill,/feats/complete-scoundrel--60/up-the-hill--3313/,Complete Scoundrel,/rulebooks/supplementals-35--5/complete-scoundrel--60/
3438,Up the Walls,/feats/psionics-handbook-30--46/up-the-walls--3034/,Psionics Handbook 3.0,/rulebooks/supplementals-30--7/psionics-handbook-30--46/
3439,Up the Walls,/feats/expanded-psionics-handbook--65/up-the-walls--3035/,Expanded Psionics Handbook,/rulebooks/supplementals-35--5/expanded-psionics-handbook--65/
3440,Urban Stealth,/feats/races-of-destiny--81/urban-stealth--3036/,Races of Destiny,/rulebooks/supplementals-35--5/races-of-destiny--81/
3441,Urban Tracking,/feats/cityscape--53/urban-tracking--3037/,CityScape,/rulebooks/supplementals-35--5/cityscape--53/
3442,Urban Tracking,/feats/eberron-campaign-setting--12/urban-tracking--3038/,Eberron Campaign Setting,/rulebooks/eberron-35--3/eberron-campaign-setting--12/
3443,Urban Tracking,/feats/races-of-destiny--81/urban-tracking--3039/,Races of Destiny,/rulebooks/supplementals-35--5/races-of-destiny--81/
3444,Urban Tracking,/feats/unearthed-arcana--90/urban-tracking--3040/,Unearthed Arcana,/rulebooks/supplementals-35--5/unearthed-arcana--90/
3445,Utterance Focus,/feats/tome-of-magic--89/utterance-focus--3041/,Tome of Magic,/rulebooks/supplementals-35--5/tome-of-magic--89/
3446,Utterance of the Crafted Tool,/feats/tome-of-magic--89/utterance-of-the-crafted-tool--3042/,Tome of Magic,/rulebooks/supplementals-35--5/tome-of-magic--89/
3447,Utterance of the Evolving Mind,/feats/tome-of-magic--89/utterance-of-the-evolving-mind--3043/,Tome of Magic,/rulebooks/supplementals-35--5/tome-of-magic--89/
3448,Utterance of the Perfected Map,/feats/tome-of-magic--89/utterance-of-the-perfected-map--3044/,Tome of Magic,/rulebooks/supplementals-35--5/tome-of-magic--89/
3449,Vae School,/feats/drow-of-the-underdark--93/vae-school--3463/,Drow of the Underdark,/rulebooks/supplementals-35--5/drow-of-the-underdark--93/
3450,Valenar Trample,/feats/players-guide-to-eberron--13/valenar-trample--3045/,Player&#39;s Guide to Eberron,/rulebooks/eberron-35--3/players-guide-to-eberron--13/
3451,Vampire Hunter,/feats/libris-mortis-the-book-of-the-dead--71/vampire-hunter--3410/,Libris Mortis: The Book of the Dead,/rulebooks/supplementals-35--5/libris-mortis-the-book-of-the-dead--71/
3452,Vatic Gaze,/feats/players-handbook-ii--80/vatic-gaze--3047/,Player&#39;s Handbook II,/rulebooks/supplementals-35--5/players-handbook-ii--80/
3453,Vault,/feats/dragon-compendium--109/vault--3403/,Dragon Compendium,/rulebooks/supplementals-35--5/dragon-compendium--109/
3454,Veil of Cyric,/feats/city-of-splendors-waterdeep--16/veil-of-cyric--3048/,City of Splendors: Waterdeep,/rulebooks/forgotten-realms-35--4/city-of-splendors-waterdeep--16/
3455,Vengeful Spirit,/feats/complete-mage--58/vengeful-spirit--3049/,Complete Mage,/rulebooks/supplementals-35--5/complete-mage--58/
3456,Vengeful Surge,/feats/fiendish-codex-ii-tyrants-of-the-nine-hells--67/vengeful-surge--3050/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/
3457,Venom&#39;s Gift,/feats/complete-champion--57/venoms-gift--3051/,Complete Champion,/rulebooks/supplementals-35--5/complete-champion--57/
3458,Venomous Strike,/feats/drow-of-the-underdark--93/venomous-strike--3449/,Drow of the Underdark,/rulebooks/supplementals-35--5/drow-of-the-underdark--93/
3459,Vermin Companion,/feats/eberron-campaign-setting--12/vermin-companion--3052/,Eberron Campaign Setting,/rulebooks/eberron-35--3/eberron-campaign-setting--12/
3460,Vermin Shape,/feats/eberron-campaign-setting--12/vermin-shape--3053/,Eberron Campaign Setting,/rulebooks/eberron-35--3/eberron-campaign-setting--12/
3461,Vermin Trainer,/feats/drow-of-the-underdark--93/vermin-trainer--3429/,Drow of the Underdark,/rulebooks/supplementals-35--5/drow-of-the-underdark--93/
3462,Vermin Wild Shape,/feats/epic-level-handbook--41/vermin-wild-shape--3054/,Epic Level Handbook,/rulebooks/supplementals-30--7/epic-level-handbook--41/
3463,Verminfriend,/feats/book-of-vile-darkness--37/verminfriend--3055/,Book of Vile Darkness,/rulebooks/supplementals-30--7/book-of-vile-darkness--37/
3464,Verminfriend,/feats/drow-of-the-underdark--93/verminfriend--3431/,Drow of the Underdark,/rulebooks/supplementals-35--5/drow-of-the-underdark--93/
3465,Versatile Combatant,/feats/drow-of-the-underdark--93/versatile-combatant--3430/,Drow of the Underdark,/rulebooks/supplementals-35--5/drow-of-the-underdark--93/
3466,Versatile Performer,/feats/complete-adventurer--54/versatile-performer--3056/ ,Complete Adventurer,/rulebooks/supplementals-35--5/complete-adventurer--54/
3467,Versatile Spellcaster,/feats/races-of-the-dragon--83/versatile-spellcaster--3057/,Races of the Dragon,/rulebooks/supplementals-35--5/races-of-the-dragon--83/
3468,Versatile Unarmed Strike,/feats/players-handbook-ii--80/versatile-unarmed-strike--3058/,Player&#39;s Handbook II,/rulebooks/supplementals-35--5/players-handbook-ii--80/
3469,Versatile Unarmed Strike,/feats/secrets-of-sarlona--14/versatile-unarmed-strike--3059/,Secrets of Sarlona,/rulebooks/eberron-35--3/secrets-of-sarlona--14/
3470,Vestigial Wings ,/feats/fiendish-codex-i-hordes-of-the-abyss--66/vestigial-wings--3060/,Fiendish Codex I: Hordes of the Abyss,/rulebooks/supplementals-35--5/fiendish-codex-i-hordes-of-the-abyss--66/
3471,Veteran Knowledge,/feats/heroes-of-battle--69/veteran-knowledge--3061/,Heroes of Battle,/rulebooks/supplementals-35--5/heroes-of-battle--69/
3472,Vexing Flanker,/feats/players-handbook-ii--80/vexing-flanker--3062/,Player&#39;s Handbook II,/rulebooks/supplementals-35--5/players-handbook-ii--80/
3473,Via Negativa,/feats/champions-of-ruin--27/via-negativa--3063/,Champions of Ruin,/rulebooks/forgotten-realms-35--4/champions-of-ruin--27/
3474,Vicious Wound,/feats/savage-species--47/vicious-wound--3064/,Savage Species,/rulebooks/supplementals-30--7/savage-species--47/
3475,Victor&#39;s Luck,/feats/complete-scoundrel--60/victors-luck--3190/,Complete Scoundrel,/rulebooks/supplementals-35--5/complete-scoundrel--60/
3476,Vile Ki Strike,/feats/book-of-vile-darkness--37/vile-ki-strike--3066/,Book of Vile Darkness,/rulebooks/supplementals-30--7/book-of-vile-darkness--37/
3477,Vile Ki Strike,/feats/elder-evils--110/vile-ki-strike--3520/,Elder Evils,/rulebooks/supplementals-35--5/elder-evils--110/
3478,Vile Martial Strike,/feats/book-of-vile-darkness--37/vile-martial-strike--3067/,Book of Vile Darkness,/rulebooks/supplementals-30--7/book-of-vile-darkness--37/
3479,Vile Martial Strike,/feats/elder-evils--110/vile-martial-strike--3521/,Elder Evils,/rulebooks/supplementals-35--5/elder-evils--110/
3480,Vile Natural Attack,/feats/book-of-vile-darkness--37/vile-natural-attack--3068/,Book of Vile Darkness,/rulebooks/supplementals-30--7/book-of-vile-darkness--37/
3481,Vile Natural Attack,/feats/elder-evils--110/vile-natural-attack--3522/,Elder Evils,/rulebooks/supplementals-35--5/elder-evils--110/
3482,Violate Spell,/feats/book-of-vile-darkness--37/violate-spell--3069/,Book of Vile Darkness,/rulebooks/supplementals-30--7/book-of-vile-darkness--37/
3483,Violate Spell-Like Ability,/feats/book-of-vile-darkness--37/violate-spell-like-ability--3070/,Book of Vile Darkness,/rulebooks/supplementals-30--7/book-of-vile-darkness--37/
3484,Virulent Poison,/feats/savage-species--47/virulent-poison--3071/,Savage Species,/rulebooks/supplementals-30--7/savage-species--47/
3485,Vital Recovery,/feats/tome-of-battle-the-book-of-nine-swords--88/vital-recovery--3072/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/
3486,Volatile Escalation,/feats/complete-psionic--59/volatile-escalation--3073/,Complete Psionic,/rulebooks/supplementals-35--5/complete-psionic--59/
3487,Volatile Leech,/feats/complete-psionic--59/volatile-leech--3074/,Complete Psionic,/rulebooks/supplementals-35--5/complete-psionic--59/
3488,Vorpal Strike,/feats/epic-level-handbook--41/vorpal-strike--3075/,Epic Level Handbook,/rulebooks/supplementals-30--7/epic-level-handbook--41/
3489,Vow of Abstinence,/feats/book-of-exalted-deeds--52/vow-of-abstinence--3076/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/
3490,Vow of Chastity,/feats/book-of-exalted-deeds--52/vow-of-chastity--3077/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/
3491,Vow of Decadance,/feats/drow-of-the-underdark--93/vow-decadance--3454/,Drow of the Underdark,/rulebooks/supplementals-35--5/drow-of-the-underdark--93/
3492,Vow of Nonviolence,/feats/book-of-exalted-deeds--52/vow-of-nonviolence--3078/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/
3493,Vow of Obedience,/feats/book-of-exalted-deeds--52/vow-of-obedience--3079/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/
3494,Vow of Peace,/feats/book-of-exalted-deeds--52/vow-of-peace--3080/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/
3495,Vow of Poverty,/feats/book-of-exalted-deeds--52/vow-of-poverty--3081/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/
3496,Vow of Purity,/feats/book-of-exalted-deeds--52/vow-of-purity--3082/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/
3497,Vow Of The Spider Queen,/feats/drow-of-the-underdark--93/vow-spider-queen--3455/,Drow of the Underdark,/rulebooks/supplementals-35--5/drow-of-the-underdark--93/
3498,Vow of Vengeance,/feats/drow-of-the-underdark--93/vow-vengeance--3200/,Drow of the Underdark,/rulebooks/supplementals-35--5/drow-of-the-underdark--93/
3499,Vremyonni Training,/feats/unapproachable-east--33/vremyonni-training--3083/,Unapproachable East,/rulebooks/forgotten-realms-30--6/unapproachable-east--33/
3500,Vulnerable,/feats/unearthed-arcana--90/vulnerable--3084/,Unearthed Arcana,/rulebooks/supplementals-35--5/unearthed-arcana--90/
3501,Walk the Walls,/feats/complete-scoundrel--60/walk-walls--3314/,Complete Scoundrel,/rulebooks/supplementals-35--5/complete-scoundrel--60/
3502,Wall Jumper,/feats/complete-scoundrel--60/wall-jumper--3315/,Complete Scoundrel,/rulebooks/supplementals-35--5/complete-scoundrel--60/
3503,Wand Mastery,/feats/eberron-campaign-setting--12/wand-mastery--3085/,Eberron Campaign Setting,/rulebooks/eberron-35--3/eberron-campaign-setting--12/
3504,Wand Surge,/feats/magic-of-eberron--9/wand-surge--3086/,Magic of Eberron,/rulebooks/eberron-35--3/magic-of-eberron--9/
3505,Wanderer&#39;s Diplomacy,/feats/players-handbook-ii--80/wanderers-diplomacy--3087/,Player&#39;s Handbook II,/rulebooks/supplementals-35--5/players-handbook-ii--80/
3506,Wandstrike,/feats/complete-arcane--55/wandstrike--3088/,Complete Arcane,/rulebooks/supplementals-35--5/complete-arcane--55/
3507,War Devotion,/feats/complete-champion--57/war-devotion--3089/,Complete Champion,/rulebooks/supplementals-35--5/complete-champion--57/
3508,Ward of Khyber,/feats/dragonmarked--7/ward-of-khyber--3090/,Dragonmarked,/rulebooks/eberron-35--3/dragonmarked--7/
3509,Warden initiate,/feats/eberron-campaign-setting--12/warden-initiate--3091/,Eberron Campaign Setting,/rulebooks/eberron-35--3/eberron-campaign-setting--12/
3510,Warning Shout,/feats/complete-scoundrel--60/warning-shout--3065/,Complete Scoundrel,/rulebooks/supplementals-35--5/complete-scoundrel--60/
3511,Warped Mind,/feats/lords-of-madness--72/warped-mind--3092/,Lords of Madness,/rulebooks/supplementals-35--5/lords-of-madness--72/
3512,Warrior Instinct,/feats/oriental-adventures--96/warrior-instinct--3703/,Oriental Adventures,/rulebooks/oriental-adventures--8/oriental-adventures--96/
3513,Warrior Shugenja,/feats/oriental-adventures--96/warrior-shugenja--3704/,Oriental Adventures,/rulebooks/oriental-adventures--8/oriental-adventures--96/
3514,Water Adaptation,/feats/races-of-faerun--23/water-adaptation--3093/,Races of Faerun,/rulebooks/forgotten-realms-30--6/races-of-faerun--23/
3515,Water Adaptation,/feats/stormwrack--87/water-adaptation--3094/,Stormwrack,/rulebooks/supplementals-35--5/stormwrack--87/
3516,Water Bloodline,/feats/dragon-compendium--109/water-bloodline--3404/,Dragon Compendium,/rulebooks/supplementals-35--5/dragon-compendium--109/
3517,Water Devotion,/feats/complete-champion--57/water-devotion--3095/,Complete Champion,/rulebooks/supplementals-35--5/complete-champion--57/
3518,Water Heritage,/feats/planar-handbook--79/water-heritage--3096/,Planar Handbook,/rulebooks/supplementals-35--5/planar-handbook--79/
3519,Water Splitting Stone,/feats/players-handbook-ii--80/water-splitting-stone--3097/,Player&#39;s Handbook II,/rulebooks/supplementals-35--5/players-handbook-ii--80/
3520,Waterspawn,/feats/lords-of-madness--72/waterspawn--3098/,Lords of Madness,/rulebooks/supplementals-35--5/lords-of-madness--72/
3521,Weak Will,/feats/unearthed-arcana--90/weak-will--3099/,Unearthed Arcana,/rulebooks/supplementals-35--5/unearthed-arcana--90/
3522,Weakening Touch,/feats/complete-warrior--61/weakening-touch--3100/,Complete Warrior,/rulebooks/supplementals-35--5/complete-warrior--61/
3523,Weapon and Torch,/feats/dungeonscape--63/weapon-and-torch--3101/,Dungeonscape,/rulebooks/supplementals-35--5/dungeonscape--63/
3524,Weapon Finesse,/feats/players-handbook-v35--6/weapon-finesse--3103/,Player&#39;s Handbook v.3.5,/rulebooks/core-35--1/players-handbook-v35--6/
3525,Weapon Focus,/feats/players-handbook-v35--6/weapon-focus--3105/,Player&#39;s Handbook v.3.5,/rulebooks/core-35--1/players-handbook-v35--6/
3526,Weapon Group (Axes),/feats/unearthed-arcana--90/weapon-group-axes--3106/,Unearthed Arcana,/rulebooks/supplementals-35--5/unearthed-arcana--90/
3527,Weapon Group (Basic weapons),/feats/unearthed-arcana--90/weapon-group-basic-weapons--3107/,Unearthed Arcana,/rulebooks/supplementals-35--5/unearthed-arcana--90/
3528,Weapon Group (Bows),/feats/unearthed-arcana--90/weapon-group-bows--3108/,Unearthed Arcana,/rulebooks/supplementals-35--5/unearthed-arcana--90/
3529,Weapon Group (Claw Weapons),/feats/unearthed-arcana--90/weapon-group-claw-weapons--3109/,Unearthed Arcana,/rulebooks/supplementals-35--5/unearthed-arcana--90/
